recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,score
8,57.27,1,0,Urban,0,Web,No Offer,0,1.3333107137941993
1,470.18,1,1,Urban,0,Multichannel,Discount,0,1.0879775952420478
1,355.23,1,0,Urban,0,Web,No Offer,0,0.9822964052891677
7,325.34,1,1,Rural,0,Web,Discount,1,1.890495673104363
9,30.19,0,1,Surburban,1,Web,No Offer,0,1.7045976911985659
2,747.64,1,1,Rural,1,Multichannel,Buy One Get One,0,0.5547567165581209
8,279.14,0,1,Surburban,0,Multichannel,Buy One Get One,0,0.6217392967390378
3,947.57,1,0,Urban,1,Web,Buy One Get One,0,1.095090893748157
3,29.99,1,0,Surburban,0,Phone,Discount,0,0.828051822457792
7,306.47,0,1,Surburban,0,Multichannel,No Offer,0,1.2271540396534584
6,29.99,0,1,Urban,0,Web,Discount,0,1.622795474948492
1,184.7,1,0,Surburban,0,Phone,Discount,0,1.3618442478716255
11,485.77,1,0,Urban,0,Phone,No Offer,0,0.8590619831979023
5,232.98,1,0,Surburban,0,Web,No Offer,1,1.8422214698306185
1,64.48,0,1,Rural,1,Phone,No Offer,0,1.0846585629765895
6,756.69,0,1,Urban,1,Web,Buy One Get One,0,1.761346620779992
4,160.14,0,1,Rural,1,Web,Buy One Get One,0,0.9376950725101804
9,330.97,1,0,Surburban,1,Web,Discount,0,0.5549004749427969
10,29.99,1,0,Urban,1,Phone,No Offer,0,0.2804508667487732
1,623.35,1,1,Urban,1,Phone,Buy One Get One,0,0.8059678564570246
11,29.99,1,0,Rural,1,Phone,Buy One Get One,0,0.5560572374688653
6,668.59,1,1,Surburban,1,Multichannel,Buy One Get One,0,1.1935081135779995
4,238.89,1,1,Urban,0,Phone,No Offer,1,1.611405078482712
3,401.41,1,1,Surburban,0,Multichannel,Discount,1,2.4211010808619937
11,326.33,1,1,Urban,1,Web,Buy One Get One,0,0.34744991755070653
3,76.69,1,0,Urban,1,Phone,Discount,0,1.48057357190372
10,95.56,1,0,Urban,1,Web,Discount,0,0.5905285699841849
6,50.53,0,1,Urban,0,Web,Buy One Get One,0,1.1203046092997138
4,93.18,0,1,Urban,0,Phone,Discount,0,0.3352916982220969
1,222.22,0,1,Urban,1,Web,No Offer,0,1.716867398962051
4,123.42,1,0,Urban,1,Web,Buy One Get One,0,1.9728030095285496
7,72.05,1,0,Urban,1,Phone,Discount,0,1.0764840184110076
4,262.43,1,1,Rural,0,Web,No Offer,0,0.9270920170836604
9,108.17,0,1,Rural,0,Phone,Discount,0,1.0047469609097546
11,49.0,1,0,Urban,0,Phone,Buy One Get One,0,0.9574011245658857
7,42.82,1,0,Urban,0,Phone,No Offer,0,1.057829673537964
10,534.4,1,0,Surburban,1,Phone,No Offer,0,0.6515443511544352
7,265.86,1,1,Urban,1,Phone,Buy One Get One,0,1.6298325573814274
2,443.5,1,0,Urban,1,Multichannel,Discount,1,2.0394271050405974
6,350.12,1,1,Rural,0,Multichannel,Buy One Get One,0,0.9291687140774789
1,682.1,1,0,Urban,1,Phone,Discount,0,0.7775632144673549
9,29.99,0,1,Surburban,1,Phone,No Offer,0,1.6119179406297643
10,94.75,0,1,Urban,0,Phone,No Offer,0,0.9325181761783267
4,284.99,1,0,Urban,1,Phone,Discount,0,0.5831240969502804
4,117.54,1,0,Urban,0,Web,No Offer,0,1.0969679670134387
11,80.46,0,1,Surburban,1,Phone,Buy One Get One,0,0.7939936199911395
1,220.33,1,0,Urban,1,Multichannel,Discount,0,0.8563318056440922
5,29.99,0,1,Urban,1,Phone,No Offer,0,0.9775424997470847
2,94.71,1,0,Urban,0,Phone,Discount,0,1.1680727125426098
8,29.99,0,1,Urban,0,Web,Discount,0,0.0389430212187688
2,29.99,0,1,Rural,1,Web,Buy One Get One,0,0.9517329119884256
2,29.99,1,0,Surburban,0,Phone,Buy One Get One,1,1.7212907203539691
1,90.86,1,0,Urban,1,Phone,Discount,0,0.5721933226178779
3,343.9,1,0,Surburban,1,Phone,Buy One Get One,0,1.512902725751466
6,129.43,1,0,Surburban,1,Web,Discount,0,0.6518567981614569
4,155.16,0,1,Urban,1,Phone,Discount,1,2.242885591409159
8,126.97,1,0,Surburban,0,Phone,Discount,0,1.0464012148745048
3,43.47,0,1,Urban,1,Web,Discount,0,0.8277860970189499
1,1927.91,1,1,Surburban,1,Phone,No Offer,1,1.4932796595777291
6,95.93,0,1,Surburban,0,Phone,No Offer,1,2.6832811689156597
6,619.09,1,1,Surburban,1,Web,No Offer,0,0.9701988877260139
2,351.12,0,1,Rural,0,Web,No Offer,1,2.0114238662897037
5,92.87,0,1,Urban,0,Phone,No Offer,0,0.7070205771651625
3,267.7,1,0,Surburban,1,Web,Buy One Get One,1,0.9147644045023056
3,61.33,1,0,Surburban,1,Phone,Buy One Get One,0,0.889296111730146
11,132.3,0,1,Surburban,0,Phone,Discount,0,0.7816778822668448
6,315.17,1,0,Surburban,0,Phone,Discount,0,1.3777949890356607
6,624.24,0,1,Urban,1,Multichannel,No Offer,0,0.5294968697661073
5,506.68,0,1,Surburban,1,Web,Buy One Get One,1,2.1669964817500675
11,329.78,1,1,Surburban,0,Multichannel,No Offer,0,0.9827829262721175
3,29.99,0,1,Surburban,1,Phone,Buy One Get One,0,1.0027997189726139
3,195.74,0,1,Urban,0,Phone,No Offer,0,0.7276499380521069
8,244.11,1,0,Rural,1,Web,Discount,0,1.0046140247945539
2,83.7,0,1,Surburban,0,Web,Discount,1,2.328937339515631
3,328.04,0,1,Surburban,1,Web,Discount,0,0.4348656039293619
4,85.21,1,0,Urban,1,Web,No Offer,0,1.6757266552508003
2,1218.42,1,0,Surburban,1,Phone,Buy One Get One,0,1.212594022264328
2,248.84,1,0,Rural,0,Multichannel,No Offer,0,1.7206481532626254
2,180.61,0,1,Rural,0,Phone,Buy One Get One,0,0.9051106002997633
9,29.99,1,0,Urban,1,Web,Buy One Get One,0,0.6131108645973493
2,254.07,1,1,Urban,0,Phone,Discount,1,1.802408917342638
11,254.42,1,1,Surburban,1,Multichannel,Discount,0,1.0826757598251595
9,82.96,0,1,Surburban,1,Phone,No Offer,0,1.2396047605575773
8,602.97,0,1,Surburban,1,Multichannel,No Offer,0,1.6807480303487967
4,195.61,1,0,Surburban,1,Web,Discount,0,0.18793284217051065
2,503.9,1,0,Rural,1,Multichannel,Buy One Get One,0,1.181025404111678
3,426.04,0,1,Urban,0,Multichannel,Discount,0,0.7031978950837554
11,39.5,0,1,Urban,1,Phone,Discount,0,0.5938492173248731
9,156.5,1,0,Surburban,0,Phone,Discount,0,0.46398063446603
2,296.77,1,1,Surburban,1,Phone,No Offer,0,1.20041993655321
3,29.99,0,1,Urban,0,Phone,Discount,0,0.7866195244564504
4,299.92,1,0,Rural,0,Phone,No Offer,0,0.7671580925766045
2,471.05,1,0,Surburban,1,Web,Buy One Get One,0,0.769128364076842
9,366.56,1,0,Urban,0,Phone,No Offer,1,2.2176996544914775
5,247.61,1,1,Surburban,1,Multichannel,Buy One Get One,0,1.456447551917769
2,128.65,0,1,Surburban,0,Phone,Discount,0,1.1145400169215824
1,122.14,0,1,Surburban,0,Phone,Buy One Get One,0,1.1029220321918578
1,283.88,1,0,Rural,0,Multichannel,Buy One Get One,1,1.790574113317569
3,36.9,1,0,Urban,1,Web,No Offer,0,1.1239035357256233
3,137.1,0,1,Surburban,0,Web,No Offer,0,1.2876060123790993
1,112.38,1,0,Surburban,1,Phone,No Offer,0,0.8604672997671157
2,29.99,0,1,Surburban,1,Phone,No Offer,0,1.1443271401170076
12,40.14,1,0,Urban,1,Phone,No Offer,0,0.8694183013325469
3,118.14,1,0,Urban,1,Phone,Discount,0,0.694864999481469
1,600.17,1,1,Surburban,1,Multichannel,No Offer,0,0.5976873097035725
9,167.95,1,0,Surburban,0,Phone,Buy One Get One,0,0.7069942411113027
7,333.14,0,1,Urban,0,Phone,No Offer,0,0.8215378872041821
2,816.72,1,0,Urban,1,Multichannel,Buy One Get One,0,0.9027982823321699
1,555.98,1,0,Surburban,1,Web,Buy One Get One,0,0.8255844270298149
9,587.9,0,1,Surburban,1,Multichannel,Discount,0,1.0303462949584599
3,323.65,0,1,Rural,0,Multichannel,No Offer,0,1.1688642498311923
7,243.71,1,0,Urban,1,Web,No Offer,0,1.215269388322694
9,84.35,1,0,Urban,1,Phone,Discount,1,2.3736701669123974
1,195.55,1,0,Surburban,0,Web,No Offer,0,1.3143580618151829
10,49.35,1,0,Urban,1,Phone,Buy One Get One,0,1.800290627813982
9,144.72,0,1,Urban,0,Web,Discount,0,1.201240975158852
4,383.5,1,0,Rural,0,Web,No Offer,0,1.3075732257324784
1,276.9,1,1,Surburban,0,Web,No Offer,0,0.932640832509512
7,30.47,1,0,Surburban,0,Phone,Discount,1,1.8677485602577035
9,42.06,0,1,Surburban,0,Phone,No Offer,0,1.3108665561390103
9,199.23,1,0,Urban,0,Web,No Offer,0,0.9859685192048737
7,29.99,1,0,Urban,1,Phone,Buy One Get One,0,0.5323940812374472
2,29.99,1,0,Surburban,0,Web,No Offer,1,2.798540498391264
4,311.36,1,0,Surburban,0,Multichannel,Discount,0,1.0543328090076667
4,398.06,0,1,Surburban,0,Web,No Offer,1,2.2592578979214903
2,167.77,1,0,Surburban,1,Web,Discount,1,2.344413110094618
12,580.43,0,1,Rural,1,Multichannel,Discount,0,1.3731255523520796
5,54.45,0,1,Surburban,0,Phone,Buy One Get One,1,1.8655056567101544
2,245.27,1,0,Rural,1,Phone,Buy One Get One,0,1.4595869863145277
3,104.27,1,0,Urban,0,Phone,Discount,0,0.7777032260728657
10,292.57,1,0,Surburban,1,Multichannel,Buy One Get One,0,0.8406173316527605
3,64.27,1,0,Urban,1,Web,Discount,0,0.3763029650754719
10,365.8,1,0,Urban,0,Phone,No Offer,0,1.9420316116288037
9,29.99,0,1,Urban,0,Web,No Offer,1,1.5464835193248525
7,519.22,1,0,Urban,1,Multichannel,Buy One Get One,0,1.4617851732209741
8,29.99,1,0,Surburban,0,Phone,Discount,0,0.6435913531146217
3,97.12,0,1,Surburban,1,Web,No Offer,0,0.7672219848309824
1,476.15,0,1,Urban,0,Multichannel,Discount,0,1.2690255984131182
11,39.34,0,1,Surburban,1,Web,Discount,0,0.5771604289331136
8,42.64,0,1,Surburban,0,Web,Discount,0,1.2695337706867698
4,232.19,1,1,Urban,0,Phone,No Offer,0,1.2968973760460976
11,97.72,0,1,Surburban,0,Web,No Offer,0,0.8787286196957956
1,353.55,1,0,Urban,0,Phone,No Offer,1,2.131833252082459
2,69.99,1,0,Surburban,1,Web,Discount,0,1.0340544559089568
5,175.45,1,0,Surburban,0,Phone,Discount,0,0.7411739782263469
1,116.52,1,0,Rural,0,Phone,Buy One Get One,0,0.9632924441661075
10,124.38,0,1,Surburban,1,Web,Discount,0,0.7898057716994359
8,29.99,0,1,Surburban,0,Web,Discount,0,1.4811639910604728
4,111.63,0,1,Surburban,1,Phone,Discount,0,0.6772419255374265
10,44.47,0,1,Rural,1,Web,Buy One Get One,0,1.3236984619789518
3,352.18,0,1,Surburban,0,Multichannel,Buy One Get One,0,-0.012170847851397326
1,188.77,0,1,Urban,1,Phone,Buy One Get One,0,0.7217198475425963
9,380.41,0,1,Urban,0,Web,Buy One Get One,0,0.7084315511908521
2,42.45,1,0,Urban,1,Web,Buy One Get One,0,0.7983553951502829
10,29.99,0,1,Surburban,0,Web,Buy One Get One,0,1.1389416844406008
2,103.07,0,1,Urban,1,Phone,No Offer,0,0.8063384478833455
5,264.71,1,1,Urban,0,Multichannel,Buy One Get One,1,1.692130753648083
2,965.2,1,0,Surburban,1,Multichannel,Discount,0,0.7698890246602365
1,427.31,0,1,Urban,0,Phone,No Offer,0,0.5900562660088043
9,151.37,1,0,Urban,1,Phone,Buy One Get One,0,0.23166648422712954
2,185.1,0,1,Surburban,0,Phone,Discount,0,1.442003536341153
10,487.05,1,0,Rural,0,Multichannel,No Offer,0,0.7044377863319413
3,29.99,1,0,Urban,0,Web,No Offer,0,0.7154228490303247
1,221.06,0,1,Surburban,0,Phone,No Offer,0,0.87671260820339
12,446.56,0,1,Surburban,0,Multichannel,Discount,1,1.6974352290394024
2,252.99,0,1,Urban,1,Web,Buy One Get One,0,0.8448612845178198
1,99.08,0,1,Urban,0,Web,No Offer,0,0.9407501952140336
7,603.54,1,0,Urban,1,Multichannel,Discount,0,1.1588003227495272
5,48.54,0,1,Urban,1,Web,Discount,0,0.6543712070448289
6,307.73,1,0,Urban,1,Phone,Discount,1,2.1119144700797152
1,103.88,0,1,Rural,0,Web,Buy One Get One,0,1.928641305323703
3,996.16,1,0,Urban,1,Phone,No Offer,0,1.2663579659756778
3,342.47,1,0,Rural,0,Phone,Buy One Get One,0,0.31882522439479444
6,1034.31,1,1,Urban,1,Web,No Offer,0,1.1947221191193236
9,81.85,0,1,Rural,0,Phone,Buy One Get One,0,1.0563709239492407
4,172.92,0,1,Urban,0,Web,Discount,1,1.6001651587744072
9,73.37,0,1,Urban,1,Phone,Discount,0,0.03033257714197979
3,130.11,1,0,Rural,1,Phone,No Offer,0,0.28747961545567213
1,93.82,1,0,Urban,1,Phone,No Offer,0,1.4993761308981086
3,295.76,0,1,Urban,0,Web,Buy One Get One,0,0.9956408962116382
4,252.76,1,1,Rural,0,Phone,Discount,0,0.48843558478612403
1,595.14,0,1,Urban,1,Phone,No Offer,0,1.2835212032002217
10,156.24,0,1,Surburban,0,Phone,No Offer,0,1.3883226643447535
6,222.33,1,0,Rural,0,Phone,Discount,0,0.9653702994986406
2,250.08,1,1,Rural,0,Multichannel,Discount,1,2.2202564843530075
4,29.99,0,1,Urban,1,Phone,Discount,0,0.5721528943450134
11,97.97,1,0,Rural,0,Phone,Discount,0,0.6890623575571613
2,29.99,1,0,Surburban,0,Phone,No Offer,0,1.3805548934562666
5,29.99,0,1,Surburban,0,Web,Buy One Get One,0,0.5469405631814096
7,68.43,1,0,Surburban,1,Phone,No Offer,0,1.3405654515062086
2,173.31,1,0,Rural,1,Web,Discount,0,0.9633017505233407
11,67.36,1,0,Rural,1,Web,Discount,1,2.4626615397433276
9,378.89,0,1,Urban,0,Web,No Offer,0,1.5297592938468059
2,318.37,1,0,Surburban,0,Web,Buy One Get One,0,1.0082525956815862
9,214.51,1,0,Urban,1,Phone,No Offer,0,1.2838755255463388
10,235.68,1,0,Surburban,0,Phone,Discount,0,0.6917578928145309
2,636.52,0,1,Surburban,1,Multichannel,Discount,0,1.1000973640748408
1,29.99,1,0,Surburban,1,Phone,Discount,0,0.6925272861582514
7,77.94,1,0,Urban,1,Phone,Discount,0,1.6225232779038667
3,104.88,0,1,Urban,0,Web,No Offer,0,-0.033805086101659
7,67.27,1,0,Urban,0,Phone,No Offer,0,0.7669923039231705
5,320.2,0,1,Surburban,0,Phone,Discount,0,1.152293266671964
6,283.72,1,1,Urban,1,Phone,No Offer,0,1.0185983267097056
10,104.8,1,0,Surburban,0,Phone,Buy One Get One,0,0.7274108565688788
6,29.99,0,1,Urban,1,Web,No Offer,0,1.0833482891010717
4,29.99,0,1,Surburban,0,Phone,Buy One Get One,0,1.6200197369842342
2,535.14,1,1,Rural,1,Multichannel,No Offer,0,0.8541629310945634
12,49.69,0,1,Rural,0,Phone,No Offer,0,1.158135262836569
12,86.79,0,1,Surburban,1,Phone,Discount,1,1.68546574797343
1,82.14,0,1,Urban,1,Phone,Buy One Get One,0,0.9711055276685304
9,139.95,1,0,Surburban,0,Phone,Buy One Get One,1,2.2694058933073316
9,129.66,0,1,Rural,1,Web,Buy One Get One,0,1.185004993339882
4,53.51,1,0,Surburban,0,Phone,Buy One Get One,1,1.709864358786203
3,178.11,1,0,Surburban,1,Web,No Offer,0,0.890195466156775
5,209.08,1,0,Urban,0,Multichannel,Discount,1,2.0229329575998527
8,120.54,1,0,Urban,0,Web,No Offer,0,0.9053904094661522
4,623.69,1,1,Surburban,1,Multichannel,Buy One Get One,0,0.9067013284027213
6,218.26,1,0,Urban,0,Web,Discount,0,0.6705912107205849
2,29.99,0,1,Surburban,1,Web,Discount,0,1.451653909647547
2,29.99,0,1,Surburban,1,Web,No Offer,0,0.4508214729638468
12,37.71,0,1,Rural,0,Phone,Discount,1,1.6644205538302739
2,613.56,1,1,Rural,1,Multichannel,Discount,1,1.6191527704020918
7,44.79,0,1,Rural,0,Phone,Discount,0,0.6256105914836074
8,121.34,1,0,Urban,1,Web,No Offer,1,1.957940889909272
12,152.46,0,1,Urban,1,Phone,Buy One Get One,0,1.2796003112470082
12,62.14,0,1,Surburban,0,Web,Buy One Get One,0,0.9574127540469116
3,439.42,0,1,Surburban,0,Phone,No Offer,0,1.8530278961224593
7,92.84,0,1,Surburban,0,Web,No Offer,0,1.0215191973285855
1,85.47,1,0,Rural,0,Phone,No Offer,0,1.091926972045913
10,95.4,1,0,Surburban,1,Phone,Buy One Get One,0,1.4003021434903618
5,171.38,1,0,Surburban,0,Phone,Buy One Get One,0,0.6463205455288135
3,233.77,1,0,Urban,1,Phone,Buy One Get One,0,0.8113305442919096
6,125.96,0,1,Rural,0,Phone,Buy One Get One,0,1.0618824866447805
4,185.12,1,0,Urban,0,Phone,Discount,0,0.832486476503903
3,29.99,0,1,Surburban,0,Web,No Offer,0,1.44671344047297
5,412.76,0,1,Urban,0,Multichannel,Discount,0,1.4394869898358489
1,1144.82,1,0,Urban,1,Web,Buy One Get One,0,0.6095224081741191
9,94.84,0,1,Surburban,0,Phone,Buy One Get One,0,0.6275348288423663
2,93.15,0,1,Surburban,0,Phone,No Offer,1,1.9820778568131616
3,227.13,1,0,Surburban,0,Web,Buy One Get One,1,2.8211831770695412
8,106.2,0,1,Urban,1,Phone,Buy One Get One,0,1.240552210061322
6,110.0,0,1,Rural,0,Web,Buy One Get One,0,1.586741552766322
10,219.24,1,1,Surburban,1,Web,Discount,1,2.3023090647000064
6,57.52,1,0,Surburban,0,Phone,Discount,0,1.5310637052664733
4,206.48,1,1,Surburban,1,Phone,Buy One Get One,0,1.2671449842520686
8,157.64,0,1,Surburban,0,Phone,Discount,1,1.7606858819796907
12,539.84,1,1,Urban,1,Multichannel,Discount,0,0.35636941478559736
2,93.86,1,0,Surburban,0,Web,No Offer,0,1.326917490199409
5,181.55,1,0,Surburban,1,Web,Discount,0,1.6246398513181965
12,152.67,1,0,Urban,0,Phone,Discount,0,0.836295478480748
5,122.45,1,0,Urban,1,Web,Discount,0,1.586801618923618
1,46.83,0,1,Surburban,0,Phone,Discount,0,1.2463565682046476
4,63.15,1,0,Urban,0,Web,Discount,0,1.0941997352835302
7,40.43,1,0,Rural,1,Web,Buy One Get One,0,1.065485205245525
1,201.81,0,1,Rural,1,Phone,Buy One Get One,0,1.0110888985655193
12,126.76,1,0,Urban,0,Web,Buy One Get One,0,1.4102851125503566
1,122.13,1,0,Urban,0,Phone,Buy One Get One,0,1.1413844237237076
9,178.5,0,1,Urban,1,Web,No Offer,0,1.1404545368097616
1,245.98,1,0,Urban,0,Web,Buy One Get One,1,2.2034666353825996
11,58.07,0,1,Surburban,0,Phone,No Offer,0,0.7014041813909191
11,259.67,1,0,Surburban,0,Web,Discount,0,1.643126171236974
3,87.43,1,0,Surburban,1,Phone,Discount,1,2.643980491140883
4,60.82,0,1,Surburban,0,Phone,Discount,0,0.9764771487051194
3,44.89,1,0,Surburban,1,Web,No Offer,0,0.8058003409798711
10,39.9,1,0,Surburban,1,Phone,Buy One Get One,0,0.5917561572903134
11,86.05,1,0,Surburban,1,Web,Discount,0,0.9118042552368633
10,86.17,1,0,Rural,0,Web,Discount,0,1.2755273156633355
4,29.99,1,0,Urban,1,Phone,No Offer,0,0.9025583946009768
12,109.02,0,1,Rural,1,Web,Discount,0,1.2611523811861098
2,29.99,0,1,Urban,0,Web,Discount,0,1.0268207595091166
10,205.73,1,0,Surburban,1,Web,Discount,0,0.11640375788485313
7,52.27,1,0,Urban,1,Web,Discount,0,1.1616463496622806
3,216.58,1,1,Urban,0,Web,Discount,0,0.6197416573793804
6,29.99,1,0,Urban,1,Phone,Discount,0,1.3432038154472759
1,254.95,1,1,Urban,0,Web,Buy One Get One,1,1.453139984168244
1,249.16,1,0,Urban,1,Multichannel,Buy One Get One,0,1.1079952273892861
5,291.93,1,0,Rural,0,Web,Discount,0,1.1632582888899692
9,37.97,0,1,Surburban,1,Web,Buy One Get One,0,1.363690229106059
3,49.85,1,0,Surburban,0,Phone,No Offer,0,0.9751359612700344
1,466.57,0,1,Surburban,0,Multichannel,Discount,0,0.68119435921263
6,64.26,0,1,Urban,0,Web,No Offer,0,1.0850515008672597
9,268.45,0,1,Urban,1,Web,No Offer,0,1.7894242118504686
10,62.18,0,1,Urban,0,Web,No Offer,0,0.7848082998210241
5,60.22,1,0,Surburban,0,Phone,No Offer,0,0.9179942182026579
8,130.27,1,0,Surburban,0,Web,Discount,0,1.3356456838056359
1,544.74,0,1,Surburban,1,Multichannel,No Offer,0,0.5545240332762877
7,185.62,1,0,Surburban,1,Web,Buy One Get One,0,1.08786601932563
1,78.34,1,0,Urban,0,Phone,Buy One Get One,0,1.1981607404518835
7,134.79,0,1,Surburban,1,Web,No Offer,0,0.9295531494512345
10,51.65,1,0,Urban,1,Phone,No Offer,0,0.8544399961174174
10,124.03,0,1,Urban,0,Web,Buy One Get One,1,2.4403871067525564
7,183.17,1,0,Rural,0,Web,Buy One Get One,0,1.5102573418454872
11,126.37,1,0,Urban,1,Phone,No Offer,0,1.2466528602927511
2,93.1,0,1,Rural,0,Phone,Buy One Get One,0,1.3001512727279687
12,289.46,1,0,Surburban,0,Web,No Offer,1,1.4729140586654919
10,29.99,0,1,Surburban,0,Web,Buy One Get One,0,1.1452659547316182
1,575.16,0,1,Surburban,1,Web,Discount,1,2.4190040052321997
12,41.3,0,1,Urban,1,Web,Discount,0,0.7780853835252828
1,398.95,1,0,Urban,1,Web,No Offer,0,0.6014115453810173
6,656.15,1,1,Urban,1,Web,Buy One Get One,1,2.3019750324113826
7,83.66,0,1,Urban,0,Phone,Buy One Get One,0,0.6537056136133099
11,88.51,1,0,Urban,1,Web,No Offer,0,0.63784468507656
5,522.35,1,1,Surburban,1,Phone,Discount,1,0.9154535369396568
4,97.84,0,1,Urban,1,Web,No Offer,0,1.3445970437189043
2,68.97,1,0,Surburban,1,Phone,Discount,0,1.0420114129414868
4,685.01,1,1,Surburban,1,Multichannel,Buy One Get One,1,1.9309576073974257
1,390.79,1,1,Urban,1,Web,Discount,0,0.3662188167894874
10,147.52,1,0,Rural,1,Phone,Buy One Get One,0,1.7730775953375433
10,58.4,1,0,Surburban,0,Web,Discount,0,0.6154684179092342
3,447.09,1,0,Urban,0,Web,No Offer,0,0.7608706295633977
5,324.07,1,0,Urban,0,Phone,No Offer,0,0.6120654868533837
10,142.94,1,0,Rural,0,Web,Discount,0,1.4930581638370148
6,171.66,0,1,Urban,1,Phone,No Offer,0,1.397387179798002
9,259.55,1,0,Surburban,1,Phone,Buy One Get One,0,0.9832031540909305
3,846.59,1,1,Surburban,1,Multichannel,No Offer,0,0.8730114587069383
5,388.14,1,0,Surburban,1,Web,Discount,1,2.112382508796045
10,352.12,0,1,Surburban,0,Multichannel,Buy One Get One,0,1.0050553586593673
2,73.66,0,1,Surburban,0,Phone,Buy One Get One,0,1.1484591595083073
6,129.43,0,1,Urban,1,Phone,No Offer,0,0.9109125291074088
4,187.01,0,1,Surburban,0,Phone,Discount,0,1.02526093598687
10,133.75,1,0,Urban,1,Phone,Buy One Get One,0,1.1315762907592088
5,58.39,0,1,Urban,0,Web,No Offer,0,1.2162045808796909
2,488.17,0,1,Urban,0,Web,Buy One Get One,0,1.4218028500642945
6,153.53,0,1,Surburban,1,Web,Discount,1,2.3247056293108734
8,42.43,1,0,Rural,1,Web,Buy One Get One,0,0.5236075395210715
7,501.7,1,1,Rural,1,Phone,Discount,1,2.1729517905015134
7,48.7,1,0,Surburban,1,Web,Buy One Get One,0,1.8664605879516911
3,43.81,1,0,Urban,0,Web,Buy One Get One,0,0.577488399026822
5,102.25,1,0,Surburban,0,Web,No Offer,0,0.8377000025137606
10,201.57,1,0,Surburban,1,Phone,No Offer,0,0.914169279046939
7,466.22,0,1,Surburban,0,Web,Buy One Get One,0,0.5026991200643407
6,607.65,1,0,Urban,1,Web,Buy One Get One,0,1.6230400092319621
10,457.52,1,0,Urban,0,Multichannel,No Offer,0,1.4348952304880367
6,66.72,0,1,Urban,1,Phone,No Offer,0,0.5861354760332705
11,121.64,1,0,Surburban,0,Web,No Offer,0,0.6582258831746257
5,60.54,0,1,Urban,0,Phone,Buy One Get One,0,1.0007585737884674
1,268.73,1,1,Rural,1,Web,No Offer,0,1.1323770068146204
8,479.03,0,1,Urban,0,Multichannel,No Offer,0,1.4692511267075663
3,222.32,0,1,Surburban,0,Multichannel,Buy One Get One,0,1.4092103943265548
9,133.8,1,0,Urban,1,Phone,No Offer,0,1.1294297675998786
9,175.08,1,0,Urban,0,Phone,No Offer,0,1.2456610250970104
1,53.87,1,0,Urban,0,Web,Buy One Get One,0,1.4062115077028277
2,117.15,1,0,Urban,1,Web,No Offer,0,0.7473504585875868
3,370.64,1,0,Surburban,0,Phone,Discount,0,0.4305496511636555
6,302.39,0,1,Surburban,0,Phone,Buy One Get One,0,1.2325211375009544
2,1018.16,1,0,Surburban,1,Multichannel,No Offer,1,2.0673337004798764
7,333.03,1,0,Urban,1,Web,Buy One Get One,1,1.9818562274990603
11,152.94,1,0,Urban,0,Phone,Discount,0,0.6888744383025383
5,494.08,1,0,Urban,1,Web,Discount,1,2.3341119642796175
6,45.62,0,1,Urban,0,Phone,No Offer,0,1.0407505703177429
10,79.95,0,1,Urban,1,Phone,No Offer,0,1.1255233740794395
4,29.99,1,0,Surburban,0,Phone,No Offer,1,1.6757499719300362
1,106.77,1,0,Surburban,0,Web,No Offer,0,0.40981831123610335
9,419.52,0,1,Urban,1,Phone,No Offer,0,1.5507005315273572
5,252.85,0,1,Urban,1,Phone,Buy One Get One,0,0.9267301246966393
9,29.99,1,0,Surburban,0,Web,Discount,1,1.8841562389316229
8,29.99,0,1,Urban,1,Phone,Discount,0,1.6353543153286916
10,59.39,0,1,Urban,1,Web,Buy One Get One,0,0.7967199517537672
4,596.79,1,1,Urban,1,Web,Discount,0,0.3321360160153276
11,29.99,1,0,Surburban,1,Phone,Buy One Get One,0,1.0877628216583013
6,242.63,1,0,Urban,0,Phone,Discount,0,1.0361143074938362
5,110.46,0,1,Urban,0,Web,Discount,1,2.2834067848825903
12,278.23,0,1,Surburban,0,Web,Buy One Get One,1,1.5580861129818253
